13:16:08,200,2441.2,2462.4,2437.8,2441,64,2441.2,10,411518,113427,3.02691e+11,1.79769e+308,735548,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:08,700,2441,2462.4,2437.8,2441,55,2441.2,8,411530,113422,3.027e+11,1.79769e+308,735547,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:09,200,2441,2462.4,2437.8,2441,50,2441.2,4,411541,113421,3.02708e+11,1.79769e+308,735547,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:09,700,2441,2462.4,2437.8,2441,46,2441.2,1,411552,113425,3.02716e+11,1.79769e+308,735547,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:10,200,2441,2462.4,2437.8,2440.8,43,2441,40,411609,113459,3.02758e+11,1.79769e+308,735547,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:10,700,2441,2462.4,2437.8,2440.8,41,2441,36,411625,113470,3.02769e+11,1.79769e+308,735547,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:11,200,2440.8,2462.4,2437.8,2440.8,60,2441,12,411652,113479,3.02789e+11,1.79769e+308,735547,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:11,700,2441.2,2462.4,2437.8,2441.2,5,2441.4,63,411684,113475,3.02813e+11,1.79769e+308,735546,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:12,200,2441,2462.4,2437.8,2441,40,2441.2,5,411691,113474,3.02818e+11,1.79769e+308,735546,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:12,700,2441,2462.4,2437.8,2441,57,2441.2,3,411699,113476,3.02824e+11,1.79769e+308,735546,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:13,200,2441,2462.4,2437.8,2441,53,2441.2,5,411705,113480,3.02828e+11,1.79769e+308,735546,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:13,700,2441,2462.4,2437.8,2441,44,2441.2,26,411719,113478,3.02838e+11,1.79769e+308,735546,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:14,200,2441.2,2462.4,2437.8,2441,51,2441.2,32,411724,113482,3.02842e+11,1.79769e+308,735546,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:14,700,2441,2462.4,2437.8,2441,49,2441.2,29,411728,113486,3.02845e+11,1.79769e+308,735546,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:15,200,2441,2462.4,2437.8,2441,48,2441.2,43,411729,113486,3.02846e+11,1.79769e+308,735546,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:15,700,2441.2,2462.4,2437.8,2441,52,2441.2,48,411733,113489,3.02849e+11,1.79769e+308,735546,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:16,200,2441.2,2462.4,2437.8,2441,53,2441.2,50,411733,113489,3.02849e+11,1.79769e+308,735546,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:16,700,2441,2462.4,2437.8,2441,49,2441.2,53,411738,113493,3.02852e+11,1.79769e+308,735546,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:17,200,2441,2462.4,2437.8,2441,36,2441.2,53,411752,113496,3.02862e+11,1.79769e+308,735546,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:17,700,2441.2,2462.4,2437.8,2441,25,2441.2,55,411772,113498,3.02877e+11,1.79769e+308,735546,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:18,200,2441,2462.4,2437.8,2441,19,2441.2,57,411781,113498,3.02884e+11,1.79769e+308,735546,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:18,700,2441.2,2462.4,2437.8,2441,19,2441.2,48,411791,113503,3.02891e+11,1.79769e+308,735545,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:19,200,2441,2462.4,2437.8,2441,20,2441.2,49,411792,113504,3.02892e+11,1.79769e+308,735545,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:19,700,2441.2,2462.4,2437.8,2441,20,2441.2,48,411793,113504,3.02892e+11,1.79769e+308,735545,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:20,200,2441.2,2462.4,2437.8,2441,17,2441.2,42,411803,113502,3.029e+11,1.79769e+308,735545,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:20,700,2441,2462.4,2437.8,2441,24,2441.2,5,411844,113510,3.0293e+11,1.79769e+308,735545,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:21,200,2441.2,2462.4,2437.8,2441.2,2,2441.4,114,411853,113510,3.02936e+11,1.79769e+308,735545,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:21,700,2441.4,2462.4,2437.8,2441.2,2,2441.4,121,411869,113517,3.02948e+11,1.79769e+308,735545,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:22,200,2441,2462.4,2437.8,2441.2,4,2441.4,141,411882,113520,3.02958e+11,1.79769e+308,735545,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:22,700,2441.2,2462.4,2437.8,2441,24,2441.2,17,411895,113520,3.02967e+11,1.79769e+308,735545,2449.6,2695.6,2205.6,2454.4,110836,2450.6
13:16:23,200,2441.2,2462.4,2437.8,2441,25,2441.2,10,411899,113519,3.0297e+11,1.79769e+308,735545,2449.6,2695.6,2205.6,2454.4,110836,2450.6
