13:56:12,0,2612,2620,2593,2608,6,2613,1,844,10698,2.19632e+07,1.79769e+308,26022.8,2618,2711,2502,2628,10666,2607
13:56:48,500,2612,2620,2593,2608,6,2613,1,844,10698,2.19632e+07,1.79769e+308,26022.8,2618,2711,2502,2628,10666,2607
13:56:52,500,2612,2620,2593,2608,2,2613,1,844,10698,2.19632e+07,1.79769e+308,26022.8,2618,2711,2502,2628,10666,2607
13:56:53,0,2612,2620,2593,2609,4,2613,1,844,10698,2.19632e+07,1.79769e+308,26022.8,2618,2711,2502,2628,10666,2607
13:56:53,500,2612,2620,2593,2609,4,2613,1,844,10698,2.19632e+07,1.79769e+308,26022.8,2618,2711,2502,2628,10666,2607
13:56:54,0,2612,2620,2593,2610,1,2613,1,844,10698,2.19632e+07,1.79769e+308,26022.8,2618,2711,2502,2628,10666,2607
13:56:55,0,2612,2620,2593,2610,1,2613,1,844,10698,2.19632e+07,1.79769e+308,26022.8,2618,2711,2502,2628,10666,2607
13:56:55,500,2612,2620,2593,2610,1,2613,1,844,10698,2.19632e+07,1.79769e+308,26022.8,2618,2711,2502,2628,10666,2607
13:56:58,500,2612,2620,2593,2610,1,2613,1,844,10698,2.19632e+07,1.79769e+308,26022.8,2618,2711,2502,2628,10666,2607
13:56:59,500,2612,2620,2593,2610,1,2613,1,844,10698,2.19632e+07,1.79769e+308,26022.8,2618,2711,2502,2628,10666,2607
