10:04:20,500,2633,2671,2631,2632,1597,2633,119,1515474,2.30948e+06,4.00311e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:21,0,2633,2671,2631,2632,1597,2633,143,1515488,2.30949e+06,4.00315e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:21,500,2633,2671,2631,2632,1598,2633,146,1515488,2.30949e+06,4.00315e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:22,0,2633,2671,2631,2632,1599,2633,138,1515504,2.30949e+06,4.00319e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:22,500,2633,2671,2631,2632,1599,2633,109,1515504,2.30949e+06,4.00319e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:23,0,2633,2671,2631,2632,1600,2633,108,1515506,2.30949e+06,4.00319e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:23,500,2633,2671,2631,2632,1502,2633,207,1515508,2.30949e+06,4.0032e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:24,0,2633,2671,2631,2632,1502,2633,418,1515508,2.30949e+06,4.0032e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:24,500,2633,2671,2631,2632,1501,2633,426,1515536,2.30952e+06,4.00327e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:25,0,2633,2671,2631,2632,1507,2633,474,1515546,2.30952e+06,4.0033e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:25,500,2633,2671,2631,2632,1512,2633,492,1515556,2.30952e+06,4.00332e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:26,0,2633,2671,2631,2632,1512,2633,481,1515582,2.30952e+06,4.00339e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:26,500,2633,2671,2631,2632,1511,2633,510,1515588,2.30952e+06,4.00341e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:27,0,2633,2671,2631,2632,1513,2633,508,1515592,2.30952e+06,4.00342e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:27,500,2633,2671,2631,2632,1513,2633,510,1515594,2.30952e+06,4.00342e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:28,0,2633,2671,2631,2632,1516,2633,502,1515614,2.30952e+06,4.00348e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:28,500,2633,2671,2631,2632,1525,2633,496,1515632,2.30953e+06,4.00352e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:29,0,2633,2671,2631,2632,1525,2633,487,1515652,2.30953e+06,4.00358e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:29,500,2632,2671,2631,2632,1508,2633,477,1515692,2.30953e+06,4.00368e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:30,0,2633,2671,2631,2632,1513,2633,418,1515808,2.30953e+06,4.00399e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
10:04:30,500,2633,2671,2631,2632,1511,2633,415,1515830,2.30955e+06,4.00405e+10,1.79769e+308,26414.9,2662,2748,2537,2663,2.25788e+06,2643
